DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Community-Based Water Monitoring Program,AshLakeSream,Ashburn Lake Stream,45.32166667,-66.0525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,8:40:00,,,,,Water Bottle,Fecal Coliform,,,16,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,9:30:00,,,,,Water Bottle,Fecal Coliform,,,12,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayDown,Grand Bay Downstream,45.30361111,-66.185,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,9:40:00,,,,,Water Bottle,Fecal Coliform,,,2,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,11:15:00,,,,,Water Bottle,Fecal Coliform,,,24,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookDown,Mellinger Brook Downstream,45.28833333,-66.18305556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,11:25:00,,,,,Water Bottle,Fecal Coliform,,,122,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreekUp,Mill Creek Upstream,45.25972222,-66.19722222,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,11:35:00,,,,,Water Bottle,Fecal Coliform,,,32,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookUp,Mellinger Brook Upstream,45.28055556,-66.19944444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,12:00:00,,,,,Water Bottle,Fecal Coliform,,,80,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeDown,Spruce Lake Downstream,45.24388889,-66.1525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,13:00:00,,,,,Water Bottle,Fecal Coliform,,,291111,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeUp,Spruce Lake Upstream,45.239564,-66.15554152,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,13:00:00,,,,,Water Bottle,Fecal Coliform,,,160,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,14:52:00,,,,,Water Bottle,Fecal Coliform,,,3200000,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-11,15:20:00,,,,,Water Bottle,Fecal Coliform,,,460,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,Lorne1,Lorneville Stream 1,45.195,-66.17888889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,11:20:00,,,,,Water Bottle,Fecal Coliform,,,154,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,LittleRiverUp,Little River Upstream,45.29805556,-66.00638889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,16:20:00,,,,,Water Bottle,Fecal Coliform,,,59.66666667,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INDN,Inner Harbour Downstream,45.272068,-66.073478,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2004-08-15,16:35:00,,,,,Water Bottle,Fecal Coliform,,,107,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,StRestUp,Saints Rest Upstream,45.23611111,-66.11888889,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2004-08-15,16:35:00,,,,,Water Bottle,Fecal Coliform,,,155,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennDown,Kennebecasis Bay Downstream,45.32972222,-66.08,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,16:40:00,,,,,Water Bottle,Fecal Coliform,,,246,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,LittleRiverDown,Little River Downstream,45.27416667,-66.02694444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,16:40:00,,,,,Water Bottle,Fecal Coliform,,,190.3333333,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennUp,Kennebecasis Bay Upstream,45.31166667,-66.09888889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,17:00:00,,,,,Water Bottle,Fecal Coliform,,,86,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,StRestDown,Saints Rest Downstream,45.21944444,-66.13138889,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2004-08-15,17:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Above Detection/Quantification Limit,800,cfu/100ml,Sample Detection Limit,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,StRestDown,Saints Rest Downstream,45.21944444,-66.13138889,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2004-08-15,17:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Above Detection/Quantification Limit,800,cfu/100mL,Sample Detection Limit,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INUP,Inner Harbour Upstream,45.27469,-66.08897,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,17:05:00,,,,,Water Bottle,Fecal Coliform,,,340,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,Mispec1,Mispec Stream 1,45.22638889,-66.95416667,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,17:21:00,,,,,Water Bottle,Fecal Coliform,,,9,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,Mispec2,Mispec Stream 2,45.22722222,-66.95388889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-15,17:36:00,,,,,Water Bottle,Fecal Coliform,,,6,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayDown,Grand Bay Downstream,45.30361111,-66.185,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,44,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,136,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,6:30:00,,,,,Water Bottle,Fecal Coliform,,,3310000,cfu/100mL,Actual,,,,,,,8048,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,6:50:00,,,,,Water Bottle,Fecal Coliform,,,300,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,AshLakeSream,Ashburn Lake Stream,45.32166667,-66.0525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,8:35:00,,,,,Water Bottle,Fecal Coliform,,,99,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookDown,Mellinger Brook Downstream,45.28833333,-66.18305556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,11:15:00,,,,,Water Bottle,Fecal Coliform,,,83,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookUp,Mellinger Brook Upstream,45.28055556,-66.19944444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,11:20:00,,,,,Water Bottle,Fecal Coliform,,,35,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreekUp,Mill Creek Upstream,45.25972222,-66.19722222,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,11:30:00,,,,,Water Bottle,Fecal Coliform,,,82,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,11:40:00,,,,,Water Bottle,Fecal Coliform,,,21,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeUp,Spruce Lake Upstream,45.239564,-66.15554152,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,13:49:00,,,,,Water Bottle,Fecal Coliform,,,100,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeDown,Spruce Lake Downstream,45.24388889,-66.1525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2004-08-18,14:00:00,,,,,Water Bottle,Fecal Coliform,,,368000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,8,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INDN,Inner Harbour Downstream,45.272068,-66.073478,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,2000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INUP,Inner Harbour Upstream,45.27469,-66.08897,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,433,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennDown,Kennebecasis Bay Downstream,45.32972222,-66.08,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,2000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennUp,Kennebecasis Bay Upstream,45.31166667,-66.09888889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,433,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,3000000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1150,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookUp,Mellinger Brook Upstream,45.28055556,-66.19944444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,62,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,11,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeDown,Spruce Lake Downstream,45.24388889,-66.1525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,3400,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeUp,Spruce Lake Upstream,45.239564,-66.15554152,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-04,0:00:00,,,,,Water Bottle,Fecal Coliform,,,60,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,3,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INDN,Inner Harbour Downstream,45.272068,-66.073478,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,,cfu/100mL,Actual,Above Detection/Quantification Limit,120000,cfu/100mL,Sample Detection Limit,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INUP,Inner Harbour Upstream,45.27469,-66.08897,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1071,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennDown,Kennebecasis Bay Downstream,45.32972222,-66.08,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Above Detection/Quantification Limit,120000,cfu/100ml,Sample Detection Limit,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennDown,Kennebecasis Bay Downstream,45.32972222,-66.08,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Above Detection/Quantification Limit,120000,cfu/100mL,Sample Detection Limit,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennUp,Kennebecasis Bay Upstream,45.31166667,-66.09888889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1071,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,3000000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,2600,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookUp,Mellinger Brook Upstream,45.28055556,-66.19944444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,4,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Above Detection/Quantification Limit,240,cfu/100mL,Sample Detection Limit,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Above Detection/Quantification Limit,240,cfu/100ml,Sample Detection Limit,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeDown,Spruce Lake Downstream,45.24388889,-66.1525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,267,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeUp,Spruce Lake Upstream,45.239564,-66.15554152,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-11,0:00:00,,,,,Water Bottle,Fecal Coliform,,,80,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,8,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INDN,Inner Harbour Downstream,45.272068,-66.073478,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INUP,Inner Harbour Upstream,45.27469,-66.08897,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,333,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennDown,Kennebecasis Bay Downstream,45.32972222,-66.08,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennUp,Kennebecasis Bay Upstream,45.31166667,-66.09888889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,333,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,LittleRiverDown,Little River Downstream,45.27416667,-66.02694444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,6000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,LittleRiverUp,Little River Upstream,45.29805556,-66.00638889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,33,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1166667,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,3400,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookUp,Mellinger Brook Upstream,45.28055556,-66.19944444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,37,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,40,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeDown,Spruce Lake Downstream,45.24388889,-66.1525,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeUp,Spruce Lake Upstream,45.239564,-66.15554152,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,19,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,13,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INDN,Inner Harbour Downstream,45.272068,-66.073478,WGS84,,,,,Estuary,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,12000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,INUP,Inner Harbour Upstream,45.27469,-66.08897,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1200,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennDown,Kennebecasis Bay Downstream,45.32972222,-66.08,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,12000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,KennUp,Kennebecasis Bay Upstream,45.31166667,-66.09888889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1200,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,LittleRiverUp,Little River Upstream,45.29805556,-66.00638889,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,93,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,4400000,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MellBrookUp,Mellinger Brook Upstream,45.28055556,-66.19944444,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,26,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-07-25,0:00:00,,,,,Water Bottle,Fecal Coliform,,,44,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,GrandbayUp,Grand Bay Upstream,45.31944444,-66.18805556,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2007-08-01,0:00:00,,,,,Water Bottle,Fecal Coliform,,,10,cfu/100mL,Actual,,,,,,,8155,HACH,,,,,NBCC,
